Model,Scenario,Region,Variable,Unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Polyclimate,Minus-9,World,Emissions|CH4,Mt CH4/yr,370.8962528,372.6576832,380.8097666,381.5943928,387.8735392,388.0727957,390.60095723550484,393.1291187710097,398.1854418420195,398.1854418420195,399.44952260977186,401.9776841452768,365.7996925722019,332.8777202407037,302.91872541904036,275.65604013132673,250.84699651950734,228.2707668327517,207.72639781780404,189.03102201420168,172.01823003292353,156.5365893299604,142.44829629026398,129.62794962414023,117.9614341579676,107.34490508375052,97.68386362621297,88.8923158998538,80.89200746886695,73.61172679666892,66.98667138496872,60.95787096032153,55.471662573892594,50.47921294224226,45.93608377744046,41.801836237470816,38.03967097609844,34.61610058824958,31.500651535307117,28.66559289712948,26.085689536387825,23.73797747811292,21.601559505082758,19.65741914962531,17.88825142615903,16.27830879780472,14.813261006002294,13.480067515462087,12.2668614390705,11.162843909554155,10.158187957694281,9.243951041501795,8.411995447766634,7.654915857467636,6.965973430295549,6.33903582156895,5.7685225976277446,5.249355563841248,4.776913563095536,4.3469913424169375,3.955762121599413,3.599743530655466,3.275766612896474,2.9809476177357914,2.71266233213957,2.4685227222470085,2.246355677244778,2.044183666292748,1.8602071363264006,1.6927884940570246,1.5404375295918924,1.401798151928622,1.275636318255046,1.1608290496120919,1.0563544351470036,0.9612825359837732,0.8747671077452337,0.7960380680481627,0.7243946419238281,0.6591991241506836,0.599871202977122,0.5458827947091811,0.4967533431853548,0.4520455422986729,0.4113614434917923,0.374338913577531,0.34064841135555324,0.3099900543335534,0.28209094944353363,0.2567027639936156,0.23359951523419017
Polyclimate,Minus-9,World,Emissions|CO2|AFOLU,Mt CO2/yr,3243.438262,3348.037995,3557.037995,3366.371329,4015.371329,3517.44,2957.1638233893586,2829.2192067487604,2730.8677651540943,2976.3874222736263,2650.1446030342277,2572.612079733323,2341.0769925573236,2130.3800632271646,1938.6458575367196,1764.167730358415,1605.3926346261576,1460.9072975098034,1329.425640733921,1209.777333067868,1100.89737309176,1001.8166095135017,911.6531146572866,829.6043343381308,754.939944247699,686.9953492654062,625.1657678315196,568.9008487266829,517.6997723412813,471.106792830566,428.70718147581505,390.12353514299167,355.01241698012245,323.06129945191145,293.98578250123944,267.5270620761279,243.44962648927637,221.5391601052415,201.60063569576977,183.45657848315048,166.94548641966693,151.9203926418969,138.2475573041262,125.80527714675483,114.4828022035469,104.17935000522768,94.80320850475718,86.27091973932903,78.50653696278943,71.44094863613837,65.01126325888592,59.160249565586184,53.83582710468343,48.990602665261925,44.58144842538835,40.5691180671034,36.9178974410641,33.59528667136833,30.57171087094518,27.820256892560113,25.316433772229704,23.03795473272903,20.964538806783416,19.07773031417291,17.360734585897347,15.798268473166587,14.376424310581594,13.082546122629251,11.90511697159262,10.833656444149284,9.858627364175849,8.971350901400022,8.16392932027402,7.429175681449358,6.760549870118916,6.152100381808213,5.598411347445474,5.094554326175381,4.636044436819597,4.218800437505834,3.839108398130309,3.4935886422985813,3.179165664491709,2.8930407546874553,2.632667086765584,2.3957270489566818,2.1801116145505803,1.983901569241028,1.8053504280093355,1.6428688894884953,1.4950106894345307
Polyclimate,Minus-9,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,32890.3978,33917.99126,34396.87388,35396.3397,35615.57673,35635.2863,35600.83961588224,36174.62099511832,36905.96285325731,37162.56767653729,35340.17093350677,37203.948149190386,33855.59281576325,30808.58946234456,28035.81641073355,25512.59293376753,23216.459569728453,21126.978208452892,19225.55016969213,17495.25065441984,15920.678095522055,14487.81706692507,13183.913530901815,11997.361313120651,10917.598794939793,9935.014903395211,9040.863562089642,8227.185841501574,7486.739115766432,6812.932595347454,6199.768661766183,5641.789482207227,5134.028428808576,4671.965870215804,4251.488941896381,3868.854937125707,3520.657992784393,3203.7987734337976,2915.456883824756,2653.065764280528,2414.2898454952806,2197.0037594007053,1999.2734210546419,1819.3388131597242,1655.598319975349,1506.5944711775678,1371.0009687715867,1247.610881582144,1135.325902239751,1033.1465710381735,940.1633796447379,855.5486754767115,778.5492946838075,708.4798581622648,644.716670927661,586.6921705441715,533.889875195196,485.8397864276284,442.1142056491418,402.32392714071904,366.1147736980543,333.1644440652294,303.17964409935877,275.8934761304165,251.063063278679,228.4673875835979,207.9053227010741,189.19384365797745,172.16639772875948,156.67142193317113,142.57099395918573,129.739604502859,118.0630400976017,107.43736648881755,97.76800350482397,88.96888318938981,80.96168370234473,73.6751321691337,67.04437027391167,61.010376949259616,55.51944302382625,50.522693151681885,45.97565076803052,41.83784219890777,38.07243640100607,34.64591712491553,31.52778458367313,28.69028397114255,26.10815841373972,23.758424156503146,21.620165982417863
Polyclimate,Minus-9,World,Emissions|N2O,kt N2O/yr,10539.817,10446.42833,10593.89773,10759.04688,10866.28352,10900.0,11020.020020020022,11129.12912912913,11238.23823823824,11347.34734734735,11347.34734734735,11674.674674674678,10623.953953953956,9667.798098098101,8797.696269269272,8005.903605035038,7285.372280581884,6629.688775329515,6033.0167855498585,5490.045274850371,4995.941200113838,4546.306492103593,4137.138907814269,3764.796406110985,3425.9647295609966,3117.6279039005067,2837.0413925494613,2581.7076672200096,2349.353977170209,2137.9121192248904,1945.5000284946502,1770.4050259301316,1611.0685735964198,1466.072401972742,1334.1258857951952,1214.0545560736277,1104.7896460270013,1005.3585778845711,914.8763058749597,832.5374383462133,757.6090688950542,689.4242526944993,627.3760699519944,570.912223656315,519.5301235272466,472.7724124097944,430.22289529291294,391.50283471655075,356.26757959206117,324.2034974287757,295.02518266018586,268.47291622076915,244.31035376089994,222.32242192241895,202.31340394940125,184.10519759395513,167.53572981049916,152.45751412755425,138.73633785607436,126.25006744902767,114.88756137861517,104.5476808545398,95.13838957763122,86.5759345156444,78.78410040923642,71.69353137240513,65.24111354888868,59.369413329488694,54.026166129834714,49.16381117814959,44.73906817211612,40.71255203662567,37.04842235332936,33.71406434152971,30.67979855079204,27.918616681220755,25.405941179910887,23.119406473718907,21.038659891084205,19.145180500886624,17.42211425580683,15.854123972784214,14.427252815233635,13.128800061862608,11.947208056294972,10.871959331228425,9.893482991417866,9.003069522190257,8.192793265193135,7.455441871325753,6.784452102906435
Polyclimate,Minus-9,World,Emissions|F-Gases,Mt CO2-equiv/yr,928.727355,1034.876878,1060.368049,1016.055511,1131.243527,1288.190261,1371.5128759209347,1484.4581128975567,1542.1641965601364,1527.653861518614,1590.6970140835242,1627.8247188460273,1481.3204941498848,1348.0016496763951,1226.6815012055195,1116.2801660970226,1015.8149511482906,924.3916055449445,841.1963610458995,765.4886885517685,696.5947065821093,633.9011829897195,576.8500765206447,524.9335696337868,477.68954836674595,434.69748901373885,395.57471500250233,359.97299065227713,327.5754214935722,298.0936335591507,271.26520653882716,246.85133795033272,224.63471753480277,204.41759295667052,186.02000959057017,169.27820872741884,154.04316994195113,140.17928464717554,127.56314902892974,116.08246561632606,105.63504371085672,96.12788977687961,87.47637969696045,79.60350552423401,72.43919002705294,65.91966292461818,59.98689326140254,54.58807286787631,49.67514630976744,45.20438314188837,41.13598865911842,37.433749679797764,34.064712208615965,30.99888810984053,28.208988179954883,25.670179243758945,23.35986311182064,21.257475431756784,19.344302642898676,17.603315405037794,16.019017018584393,14.577305486911797,13.265347993089735,12.071466673711658,10.985034673077609,9.996381552500624,9.096707212775568,8.278003563625767,7.532983242899448,6.855014751038498,6.238063423445033,5.67663771533498,5.165740320954832,4.700823692068897,4.277749559782697,3.892752099402254,3.5424044104560513,3.223588013515007,2.9334650922986563,2.6694532339917774,2.4292024429325174,2.210574223068591,2.0116225429924177,1.8305765141231,1.665824627852021,1.5159004113453391,1.3794693743242585,1.2553171306350752,1.1423385888779185,1.0395281158789058,0.9459705854498043
Polyclimate,Minus-8,World,Emissions|CH4,Mt CH4/yr,370.8962528,372.6576832,380.8097666,381.5943928,387.8735392,388.0727957,390.60095723550484,393.1291187710097,398.1854418420195,398.1854418420195,399.44952260977186,401.9776841452768,369.81946941365464,340.2339118605623,313.0151989117173,287.9739829987799,264.9360643588775,243.7411792101673,224.2418848733539,206.3025340834856,189.79833135680676,174.61446484826223,160.64530766040124,147.79368304756915,135.97018840376361,125.09257333146252,115.08516746494551,105.87835406774987,97.40808574232987,89.61543888294348,82.446203772308,75.85050747052335,69.78246687288149,64.19986952305096,59.06387996120689,54.33876956431033,49.99166799916551,45.99233455923227,42.31294779449369,38.92791197093419,35.81367901325945,32.94858469219869,30.3126979168228,27.887682083476975,25.656667516798816,23.60413411545491,21.715803386218518,19.978539115321038,18.380255986095356,16.909835507207728,15.55704866663111,14.312484773300621,13.167485991436571,12.114087112121645,11.144960143151913,10.25336333169976,9.43309426516378,8.678446723950676,7.984170986034623,7.345437307151853,6.757802322579705,6.217178136773328,5.719803885831462,5.262219574964945,4.8412420089677495,4.4539426482503295,4.097627236390303,3.7698170574790786,3.468231692880752,3.190773157450292,2.9355113048542685,2.7006704004659268,2.4846167684286526,2.2858474269543603,2.1029796327980113,1.9347412621741704,1.7799619612002369,1.6375650043042178,1.5065598039598804,1.38603501964309,1.2751522180716428,1.1731400406259114,1.0792888373758385,0.9929457303857714,0.9135100719549096,0.8404292661985169,0.7731949249026355,0.7113393309104247,0.6544321844375907,0.6020776096825834,0.5539114009079767
Polyclimate,Minus-8,World,Emissions|CO2|AFOLU,Mt CO2/yr,3243.438262,3348.037995,3557.037995,3366.371329,4015.371329,3517.44,2957.1638233893586,2829.2192067487604,2730.8677651540943,2976.3874222736263,2650.1446030342277,2572.612079733323,2366.803113354657,2177.4588642862846,2003.2621551433817,1843.0011827319113,1695.5610881133584,1559.9162010642897,1435.1229049791466,1320.3130725808148,1214.6880267743497,1117.5129846324016,1028.1119458618095,945.8629901928648,870.1939509774356,800.5784348992407,736.5321601073015,677.6095872987173,623.40082031482,573.5287546896343,527.6464543144635,485.43473796930647,446.59995893176193,410.871962217221,378.0022052398433,347.7620288206558,319.94106651500334,294.3457811938031,270.7981186982988,249.13426920243492,229.20352766624012,210.86724545294092,193.99786581670566,178.4780365513692,164.19979362725965,151.0638101370789,138.9787053261126,127.86040890002359,117.6315761880217,108.22105009297997,99.56336608554156,91.59829679869823,84.27043305480237,77.52879841041818,71.32649453758472,65.62037497457794,60.370744976611704,55.54108537848277,51.097798548204146,47.009974664347816,43.24917669119999,39.78924255590399,36.60610315143167,33.677614899317135,30.983405707371762,28.50473325078202,26.224354590719457,24.1264062234619,22.196293725584948,20.420590227538153,18.7869430093351,17.283987568588294,15.901268563101231,14.629167078053133,13.458833711808882,12.382127014864171,11.391556853675038,10.480232305381035,9.641813720950552,8.870468623274508,8.160831133412547,7.507964642739543,6.90732747132038,6.354741273614749,5.846361971725569,5.378653013987524,4.948360772868522,4.5524919110390405,4.188292558155918,3.8532291535034444,3.5449708212231688
Polyclimate,Minus-8,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,32890.3978,33917.99126,34396.87388,35396.3397,35615.57673,35635.2863,35600.83961588224,36174.62099511832,36905.96285325731,37162.56767653729,35340.17093350677,37203.948149190386,34227.63229725516,31489.421713474745,28970.267976396764,26652.646538285022,24520.43481522222,22558.80003000444,20754.096027604086,19093.768345395758,17566.266877764097,16160.965527542969,14868.08828533953,13678.641222512368,12584.349924711378,11577.601930734467,10651.393776275709,9799.282274173653,9015.33969223976,8294.11251686058,7630.583515511733,7020.136834270794,6458.52588752913,5941.8438165268,5466.496311204656,5029.176606308283,4626.842477803621,4256.695079579331,3916.1594732129843,3602.8667153559454,3314.6373781274697,3049.466387877272,2805.5090768470905,2581.068350699323,2374.582882643377,2184.616252031907,2009.8469518693546,1849.0591957198062,1701.1344600622217,1565.043703257244,1439.8402069966646,1324.6529904369315,1218.680751201977,1121.1862911058188,1031.4913878173534,948.972076791965,873.0543106486078,803.2099657967192,738.9531685329816,679.8369150503431,625.4499618463157,575.4139648986104,529.3808477067216,487.0303798901839,448.0679494989692,412.22251353905165,379.2447124559275,348.90513545945333,320.9927246226971,295.31330665288135,271.68824212065084,249.95318275099876,229.95692813091887,211.56037388044535,194.63554397000973,179.06470045240894,164.73952441621623,151.56036246291893,139.4355334658854,128.28069078861458,118.01823552552541,108.57677668348337,99.8906345488047,91.89938378490032,84.5474330821083,77.78363843553963,71.56094736069646,65.83607157184075,60.56918584609349,55.72365097840601,51.265758900133534
Polyclimate,Minus-8,World,Emissions|N2O,kt N2O/yr,10539.817,10446.42833,10593.89773,10759.04688,10866.28352,10900.0,11020.020020020022,11129.12912912913,11238.23823823824,11347.34734734735,11347.34734734735,11674.674674674678,10740.700700700703,9881.444644644647,9090.929073073075,8363.654747227229,7694.562367449051,7078.997378053126,6512.6775878088765,5991.663380784166,5512.330310321433,5071.3438854957185,4665.636374656061,4292.385464683576,3948.99462750889,3633.0750573081787,3342.4290527235244,3075.0347285056423,2829.031950225191,2602.7093942071756,2394.4926426706015,2202.9332312569536,2026.6985727563974,1864.5626869358857,1715.3976719810148,1578.1658582225336,1451.912589564731,1335.7595823995525,1228.8988158075883,1130.5869105429813,1040.1399576995427,956.9287610835793,880.3744601968929,809.9445033811414,745.1489431106501,685.5370276617981,630.6940654488543,580.238540212946,533.8194569959103,491.1139004362375,451.8247884013385,415.6788053292314,382.4245009028929,351.83054083066145,323.6840975642085,297.78936975907186,273.96622017834613,252.04892256407845,231.88500875895218,213.33420805823602,196.26747141357714,180.56607370049096,166.12078780445168,152.83112478009554,140.60463479768788,129.35626401387285,119.00776289276301,109.48714186134197,100.72817051243462,92.66991687143985,85.25632352172467,78.4358176399867,72.16095222878776,66.38807605048474,61.07702996644596,56.19086756913028,51.69559816359986,47.55995031051187,43.755154285670926,40.254741942817255,37.034362587391875,34.07161358040052,31.34588449396848,28.838213734451003,26.531156635694924,24.40866410483933,22.455970976452182,20.659493298336006,19.006733834469124,17.486195127711593,16.087299517494664
Polyclimate,Minus-8,World,Emissions|F-Gases,Mt CO2-equiv/yr,928.727355,1034.876878,1060.368049,1016.055511,1131.243527,1288.190261,1371.5128759209347,1484.4581128975567,1542.1641965601364,1527.653861518614,1590.6970140835242,1627.8247188460273,1497.598741338345,1377.7908420312774,1267.5675746687753,1166.1621686952733,1072.8691951996514,987.0396595836793,908.0764868169849,835.4303678716261,768.595938441896,707.1082633665443,650.5396022972208,598.4964341134431,550.6167193843677,506.56738183361824,466.0419912869288,428.7586319839745,394.45794142525654,362.901306111236,333.86920162233713,307.1596654925502,282.5868922531462,259.9799408728945,239.18154560306292,220.0470219548179,202.44326019843245,186.24779938255784,171.34797543195322,157.64013739739696,145.0289264056052,133.42661229315678,122.75248330970423,112.93228464492789,103.89770187333366,95.58588572346696,87.9390148655896,80.90389367634243,74.43158218223505,68.47705560765624,62.99889115904374,57.958979866320234,53.322261477014614,49.056480558853444,45.13196211414517,41.52140514501355,38.19969273341247,35.14371731473947,32.33221992956031,29.745642335195484,27.365990948379846,25.17671167250946,23.162574738708702,21.309568759612006,19.604803258843045,18.036418998135602,16.593505478284754,15.266025040021974,14.044743036820217,12.9211635938746,11.88747050636463,10.93647286585546,10.061555036587023,9.25663063366006,8.516100182967255,7.834812168329875,7.208027194863485,6.631385019274406,6.1008742177324535,5.612804280313857,5.163779937888749,4.750677542857649,4.370623339429037,4.020973472274714,3.699295594492737,3.403351946933318,3.1310837911786527,2.8805970878843605,2.6501493208536115,2.4381373751853226,2.2430863851704967
Polyclimate,Minus-7,World,Emissions|CH4,Mt CH4/yr,370.8962528,372.6576832,380.8097666,381.5943928,387.8735392,388.0727957,390.60095723550484,393.1291187710097,398.1854418420195,398.1854418420195,399.44952260977186,401.9776841452768,373.8392462551074,347.6704990172499,323.3335640860424,300.7002146000194,279.65119957801807,260.0756156075568,241.87032251502782,224.93939993897587,209.19364194324754,194.5500870072202,180.9315809167148,168.26637025254476,156.48772433486664,145.53358363142598,135.34623277722616,125.87199648282034,117.0609567290229,108.8666897579913,101.24602147493191,94.15879997168668,87.56768397366861,81.4379460955118,75.73728986882598,70.43567957800816,65.50518200754759,60.91981926701926,56.655431918327906,52.68955168404495,49.001283066161804,45.571193251530474,42.38120972392334,39.41452504324871,36.6555082902213,34.08962270990581,31.703349120212405,29.484114681797536,27.42022665407171,25.50081078828669,23.71575403310662,22.055651250789158,20.511755663233917,19.075932766807544,17.740617473131014,16.49877425001184,15.343860052511012,14.269789848835241,13.270904559416774,12.341941240257599,11.478005353439567,10.674544978698798,9.927326830189882,9.232413952076591,8.58614497543123,7.985114827151044,7.426156789250471,6.906325814002938,6.422883007022732,5.973281196531141,5.555151512773961,5.166290906879784,4.804650543398199,4.468325005360325,4.155542254985102,3.864654297136145,3.594128496336615,3.342539501593052,3.1085617364815383,2.890962414927831,2.6885950458828827,2.500393392671081,2.325365855184105,2.162590245321218,2.0112089281487324,1.8704243031783212,1.7394946019558386,1.61772997981893,1.5044888812316048,1.3991746595453924,1.301232433377215
Polyclimate,Minus-7,World,Emissions|CO2|AFOLU,Mt CO2/yr,3243.438262,3348.037995,3557.037995,3366.371329,4015.371329,3517.44,2957.1638233893586,2829.2192067487604,2730.8677651540943,2976.3874222736263,2650.1446030342277,2572.612079733323,2392.5292341519903,2225.052187761351,2069.2985346180562,1924.4476371947924,1789.7363025911568,1664.4547614097758,1547.9429281110915,1439.586923143315,1338.815838523283,1245.0987298266532,1157.9418187387876,1076.8858914270725,1001.5038790271774,931.398607495275,866.2007049706057,805.5666556226632,749.1769897290768,696.7346004480414,647.9631784166785,602.605755927511,560.4233530125853,521.1937183017043,484.71015802058497,450.780446959144,419.22581567200393,389.88000857496365,362.5884079747162,337.20721941648605,313.60271405733204,291.6505240733188,271.2349873881865,252.24853827101342,234.59114059204248,218.1697607505995,202.89787749805754,188.6950260731935,175.48637424806995,163.20232805070506,151.7781650871557,141.1536935310548,131.272934983881,122.08382953500931,113.53796146755866,105.59030416482955,98.19898287329148,91.32505407216108,84.9323002871098,78.98703926701211,73.45794651832126,68.31589026203878,63.533777943696066,59.086413487637344,54.95036454350273,51.10383902545754,47.52657029367551,44.19971037311822,41.105730646999945,38.22832950170995,35.552346436590256,33.063682186028934,30.74922443300691,28.596778722696424,26.595004212107675,24.73335391726014,23.00201914305193,21.391877803038295,19.894446356825615,18.50183511184782,17.206706654018475,16.00223718823718,14.882080585060578,13.840334944106338,12.871511498018895,11.970505693157573,11.132570294636544,10.353290374011985,9.628560047831145,8.954560844482966,8.327741585369159
Polyclimate,Minus-7,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,32890.3978,33917.99126,34396.87388,35396.3397,35615.57673,35635.2863,35600.83961588224,36174.62099511832,36905.96285325731,37162.56767653729,35340.17093350677,37203.948149190386,34599.671778747055,32177.694754234763,29925.256121438328,27830.488192937646,25882.354019432012,24070.58923807177,22385.647991406746,20818.652632008274,19361.346947767695,18006.052661423957,16745.62897512428,15573.43494686558,14483.294500584989,13469.463885544039,12526.601413555956,11649.739314607039,10834.257562584546,10075.859533203628,9370.549365879373,8714.610910267817,8104.588146549069,7537.266976290634,7009.65828795029,6518.98220779377,6062.653453248206,5638.267711520831,5243.588971714373,4876.537743694366,4535.18010163576,4217.717494521257,3922.4772699047694,3647.9038610114358,3392.550590740635,3155.0720493887907,2934.2170059315754,2728.821815516365,2537.8042884302195,2360.1579882401043,2194.946929063297,2041.3006440288661,1898.4095989468456,1765.5209270205664,1641.9344621291268,1526.999049780088,1420.1091162954817,1320.701478154798,1228.2523746839622,1142.274708456085,1062.3154788641589,987.9533953436678,918.796657669611,854.4808916327382,794.6672292184466,739.0405231731553,687.3076865510344,639.196148492462,594.4524180979897,552.8407488311304,514.1418964129513,478.1519636640447,444.68132620756154,413.55363337303226,384.60487903692,357.6825375043356,332.6447598790321,309.3596266874999,287.70445281937486,267.56514112201864,248.83558124347735,231.41709055643395,215.21789421748358,200.15264162225972,186.14195670870154,173.11201973909243,160.99417835735596,149.72458587234104,139.24386486127716,129.49679432098776,120.43201871851862
Polyclimate,Minus-7,World,Emissions|N2O,kt N2O/yr,10539.817,10446.42833,10593.89773,10759.04688,10866.28352,10900.0,11020.020020020022,11129.12912912913,11238.23823823824,11347.34734734735,11347.34734734735,11674.674674674678,10857.44744744745,10097.426126126129,9390.6062972973,8733.263856486488,8121.935386532434,7553.399909475163,7024.661915811902,6532.935581705069,6075.630090985715,5650.335984616714,5254.812465693544,4886.975593094996,4544.8873015783465,4226.745190467862,3930.8730271351114,3655.7119152356536,3399.812081169158,3161.8252354873166,2940.4974690032045,2734.66264617298,2543.2362609408715,2365.2097226750107,2199.64504208776,2045.6698891416167,1902.4729969017035,1769.2998871185841,1645.4488950202833,1530.2674723688635,1423.1487493030431,1323.52833685183,1230.881353272202,1144.719658543148,1064.5892824451275,990.0680326739686,920.7632703867907,856.3098414597154,796.3681525575353,740.6223818785078,688.7788151470122,640.5642980867214,595.7247972206509,554.0240614152053,515.2423771161409,479.17541071801105,445.6331319677503,414.4388127300077,385.4280958389072,358.4481291301837,333.35676009107084,310.02178688469587,288.32026180276716,268.13784347657344,249.3681944332133,231.91242082288835,215.67855136528615,200.5810527697161,186.54037907583597,173.48255254052745,161.33877386269052,150.04505969230217,139.54190551384102,129.77397212787216,120.6897940789211,112.24150849339662,104.38460289885886,97.07768069593874,90.28224304722303,83.96248603391741,78.0851120115432,72.61915417073517,67.53581337878371,62.80830644226886,58.41172499131004,54.32290424191834,50.52030094498405,46.98387987883517,43.6950082873167,40.63635770720453,37.79181266770021
Polyclimate,Minus-7,World,Emissions|F-Gases,Mt CO2-equiv/yr,928.727355,1034.876878,1060.368049,1016.055511,1131.243527,1288.190261,1371.5128759209347,1484.4581128975567,1542.1641965601364,1527.653861518614,1590.6970140835242,1627.8247188460273,1513.8769885268055,1407.9055993299291,1309.352207376834,1217.6975528604557,1132.458724160224,1053.1866134690083,979.4635505261778,910.9011019893453,847.1380248500911,787.8383631105847,732.6896776928438,681.4014002543447,633.7033022365406,589.3440710799828,548.089986104384,509.72368707707716,474.04302898168174,440.86001695296403,409.9998157662566,381.2998286626186,354.6088406562353,329.78622181029885,306.70118628357795,285.23210324372747,265.26585601666653,246.69724609549988,229.42843886881488,213.36844814799784,198.432656777638,184.54237080320334,171.6244048469791,159.61069650769056,148.4379477521522,138.04729140950155,128.38398101083644,119.39710234007788,111.03930517627242,103.26655381393336,96.03789504695803,89.31524239367097,83.063175426114,77.24875314628602,71.841340426046,66.81244659622278,62.135575334487186,57.78608506107308,53.74105910679796,49.979184969322105,46.480642021469556,43.22699707996669,40.201107284369016,37.38702977446319,34.769937690250764,32.33604205193321,30.072519108297886,27.967442770717035,26.009721776766842,24.189041252393164,22.495808364725644,20.92110177919485,19.45662465465121,18.094660928825625,16.82803466380783,15.650072237341282,14.554567180727393,13.535747478076475,12.588245154611121,11.707067993788343,10.887573234223158,10.125443107827536,9.416662090279608,8.757495743960035,8.144471041882833,7.574358068951034,7.044153004124462,6.5510622938357495,6.092487933267247,5.66601377793854,5.269392813482842
Polyclimate,Minus-6,World,Emissions|CH4,Mt CH4/yr,370.8962528,372.6576832,380.8097666,381.5943928,387.8735392,388.0727957,390.60095723550484,393.1291187710097,398.1854418420195,398.1854418420195,399.44952260977186,401.9776841452768,377.8590230965602,355.1874817107666,333.87623280812056,313.84365883963335,295.01303930925536,277.31225695070003,260.673521533658,245.03311024163852,230.33112362714022,216.5112562095118,203.5205808369411,191.30934598672462,179.83078522752115,169.04093811386988,158.8984818270377,149.36457291741544,140.40269854237053,131.97853662982828,124.05982443203858,116.61623496611627,109.6192608681493,103.04210521606034,96.85957890309672,91.04800416891092,85.58512391877626,80.45001648364969,75.6230154946307,71.08563456495287,66.82049649105569,62.81126670159235,59.04259069949681,55.500035257527,52.17003314207538,49.03983115355086,46.097441284337805,43.33159480727754,40.731699118840886,38.28779717171043,35.99052934140781,33.83109758092334,31.80123172606794,29.893157822503863,28.099568353153632,26.413594251964415,24.82877859684655,23.339051881035758,21.938708768173612,20.622386242083195,19.385043067558204,18.22194048350471,17.128624054494427,16.10090661122476,15.134852214551277,14.2267610816782,13.373155416777507,12.570766091770857,11.816520126264605,11.107528918688729,10.441077183567405,9.81461255255336,9.225735799400159,8.67219165143615,8.15186015234998,7.662748543208982,7.202983630616443,6.7708046127794566,6.364556336012689,5.982682955851928,5.623721978500813,5.286298659790764,4.9691207402033175,4.670973495791118,4.3907150860436515,4.127272180881032,3.8796358500281705,3.64685769902648,3.4280462370848914,3.222363462859798,3.02902165508821
Polyclimate,Minus-6,World,Emissions|CO2|AFOLU,Mt CO2/yr,3243.438262,3348.037995,3557.037995,3366.371329,4015.371329,3517.44,2957.1638233893586,2829.2192067487604,2730.8677651540943,2976.3874222736263,2650.1446030342277,2572.612079733323,2418.2553549493236,2273.1600336523643,2136.7704316332224,2008.564205735229,1888.0503533911153,1774.7673321876484,1668.2812922563896,1568.1844147210063,1474.093349837746,1385.6477488474814,1302.5088839166324,1224.3583508816344,1150.8968498287363,1081.843038839012,1016.9324565086713,955.916509118151,898.5615185710619,844.6478274567983,793.9689578093904,746.330820340827,701.5509711203774,659.4579128531548,619.8904380819655,582.6970117970476,547.7351910892247,514.8710796238712,483.9788148464389,454.9400859556526,427.6436807983134,401.9850599504146,377.8659563533897,355.19399897218636,333.8823590338552,313.8494174918239,295.01845244231447,277.3173452957756,260.6783045780291,245.03760630334736,230.33534992514652,216.51522892963771,203.52431519385945,191.31285628222787,179.8340849052942,169.04403981097653,158.90139742231793,149.36731357697886,140.40527476236014,131.98095827661854,124.06210078002142,116.61837473322014,109.62127224922693,103.04399591427332,96.86135615941693,91.0496747898519,85.58669430246078,80.45149264431313,75.62440308565435,71.0869389005151,66.82172256648418,62.81241921249513,59.04367405974542,55.501053616160696,52.170990399191055,49.04073097523959,46.09828711672522,43.3323898897217,40.732446496338405,38.2884997065581,35.99118972416461,33.83171834071474,31.801815240271853,29.893706325855543,28.10008394630421,26.41407890952596,24.8292341749544,23.339480124457136,21.93911131698971,20.622764637970327,19.38539875969211
